,ambient_heat__to__ambient_heat_bus__flow,ambient_heat_bus__to__solar_collector__flow,biomass_bus__to__chp_2__flow,biomass_source__to__biomass_bus__flow,chp_1__to__electrical_bus__flow,chp_1__to__thermal_bus__flow,chp_2__to__electrical_bus__flow,chp_2__to__thermal_bus__flow,electrical_bus__to__excess_electricity__flow,electrical_bus__to__heat_pump__flow,electricity_grid__to__electrical_bus__flow,gas_boiler_1__to__thermal_bus__flow,gas_bus__to__chp_1__flow,gas_bus__to__gas_boiler_1__flow,heat_pump__to__thermal_bus__flow,natural_gas__to__gas_bus__flow,solar_collector__to__thermal_bus__flow,thermal_bus__to__thermal_demand_with_losses__flow,thermal_shortage__to__thermal_bus__flow,waste_heat_source__to__waste_heat_bus__flow
2022-10-30 20:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.03130565721212131,0.6232397973333332,0.0,0.0,0.0,0.0,1.869719392,0.0,-0.0,3.869719392,0.0,0.0
2022-10-30 21:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.04038549721212137,0.6141599573333332,0.0,0.0,0.0,0.0,1.8424798719999997,0.0,-0.0,3.8424798719999997,0.0,0.0
2022-10-30 22:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.09814073321212125,0.5564047213333333,0.0,0.0,0.0,0.0,1.669214164,0.0,-0.0,3.669214164,0.0,0.0
2022-10-30 23:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.14857111321212124,0.5059743413333333,0.0,0.0,0.0,0.0,1.517923024,0.0,-0.0,3.517923024,0.0,0.0
2022-10-31 00:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.1972871652121212,0.45725828933333335,0.0,0.0,0.0,0.0,1.3717748680000001,0.0,-0.0,3.371774868,0.0,0.0
2022-10-31 01:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.22717948921212128,0.42736596533333326,0.0,0.0,0.0,0.0,1.2820978959999998,0.0,-0.0,3.282097896,0.0,0.0
2022-10-31 02:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.22883960921212138,0.42570584533333317,0.0,0.0,0.0,0.0,1.2771175359999996,0.0,-0.0,3.2771175359999996,0.0,0.0
2022-10-31 03:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2591147772121214,0.39543067733333315,0.0,0.0,0.0,0.0,1.1862920319999994,0.0,-0.0,3.1862920319999994,0.0,0.0
2022-10-31 04:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.24765656121212126,0.4068888933333333,0.0,0.0,0.0,0.0,1.22066668,0.0,-0.0,3.22066668,0.0,0.0
2022-10-31 05:00:00,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,0.6545454545454545,2.0,0.2191905852121213,0.4353548693333332,0.0,0.0,0.0,0.0,1.3060646079999998,0.0,-0.0,3.306064608,0.0,0.0
