biomass_price
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
26.03
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
27.95
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
29.35
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.96
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
27.17
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
26.45
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.93
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
24.45
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
23.23
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.9
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
21.66
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
22.01
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
19.89
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.26
20.343
20.343
20.343
20.343
20.343
20.343
20.343
