,ambient_heat__to__ambient_heat_bus__flow,ambient_heat_bus__to__solar_collector__flow,biomass_bus__to__chp_2__flow,biomass_source__to__biomass_bus__flow,chp_1__to__electrical_bus__flow,chp_1__to__thermal_bus__flow,chp_2__to__electrical_bus__flow,chp_2__to__thermal_bus__flow,electrical_bus__to__excess_electricity__flow,electrical_bus__to__heat_pump__flow,electricity_grid__to__electrical_bus__flow,gas_boiler_1__to__thermal_bus__flow,gas_bus__to__chp_1__flow,gas_bus__to__gas_boiler_1__flow,heat_pump__to__thermal_bus__flow,natural_gas__to__gas_bus__flow,solar_collector__to__thermal_bus__flow,thermal_bus__to__thermal_demand_with_losses__flow,thermal_shortage__to__thermal_bus__flow,waste_heat_source__to__waste_heat_bus__flow
2022-01-01 10:00:00,0.0,0.0,5.820915665454544,5.820915665454544,0.0,0.0,1.047764819781818,3.201503615999999,0.0477648197818179,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,6.201503615999999,0.0,0.0
2022-01-01 11:00:00,0.0,0.0,5.864288225454541,5.864288225454541,0.0,0.0,1.0555718805818175,3.225358523999998,0.0555718805818175,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,6.225358523999998,0.0,0.0
2022-01-01 12:00:00,0.0,0.0,5.968404545454544,5.968404545454544,0.0,0.0,1.074312818181818,3.2826224999999996,0.07431281818181801,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,6.2826224999999996,0.0,0.0
2022-01-01 13:00:00,0.0,0.0,5.4629075559633025,5.4629075559633025,0.0,0.0,0.9833233600733945,3.0045991557798164,1.1102230246251565e-16,0.9833233600733944,0.0,0.0,0.0,0.0,2.949970080220183,0.0,-0.0,5.954569235999999,0.0,0.0
2022-01-01 14:00:00,0.0,0.0,5.459634561467889,5.459634561467889,0.0,0.0,0.9827342210642201,3.0027990088073393,0.0,0.9827342210642201,0.0,0.0,0.0,0.0,2.9482026631926606,0.0,-0.0,5.951001671999999,0.0,0.0
2022-01-01 15:00:00,0.0,0.0,5.404459893577982,5.404459893577982,0.0,0.0,0.9728027808440368,2.9724529414678904,0.0,0.9728027808440368,0.0,0.0,0.0,0.0,2.9184083425321106,0.0,-0.0,5.8908612840000005,0.0,0.0
2022-01-01 16:00:00,0.0,0.0,5.378145390825689,5.378145390825689,0.0,0.0,0.968066170348624,2.957979964954129,0.0,0.968066170348624,0.0,0.0,0.0,0.0,2.904198511045872,0.0,-0.0,5.862178476,0.0,0.0
2022-01-01 17:00:00,0.0,0.0,6.278369585454543,6.278369585454543,0.0,0.0,1.1301065253818179,3.453103271999999,0.13010652538181788,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,6.453103271999999,0.0,0.0
2022-01-01 18:00:00,0.0,0.0,6.518424785454544,6.518424785454544,0.0,0.0,1.1733164613818179,3.585133631999999,0.1733164613818179,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,6.585133631999999,0.0,0.0
2022-01-01 19:00:00,0.0,0.0,6.149490065454545,6.149490065454545,0.0,0.0,1.106908211781818,3.382219536,0.10690821178181809,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,6.382219536,0.0,0.0
2022-01-01 20:00:00,0.0,0.0,4.9888167054545445,4.9888167054545445,0.0,0.0,0.897987006981818,2.7438491879999996,0.0,1.0,0.10201299301818201,0.0,0.0,0.0,3.0,0.0,-0.0,5.7438491879999996,0.0,0.0
2022-01-01 21:00:00,0.0,0.0,5.181737746788991,5.181737746788991,0.0,0.0,0.9327127944220183,2.8499557607339447,0.0,0.9327127944220183,0.0,0.0,0.0,0.0,2.7981383832660547,0.0,-0.0,5.648094143999999,0.0,0.0
2022-01-01 22:00:00,0.0,0.0,4.991995265454546,4.991995265454546,0.0,0.0,0.8985591477818181,2.745597396,0.0,1.0,0.10144085221818189,0.0,0.0,0.0,3.0,0.0,-0.0,5.745597396,0.0,0.0
2022-01-01 23:00:00,0.0,0.0,4.975030625454545,4.975030625454545,0.0,0.0,0.8955055125818182,2.736266844,0.0,1.0,0.10449448741818179,0.0,0.0,0.0,3.0,0.0,-0.0,5.736266844,0.0,0.0
2022-01-02 00:00:00,0.0,0.0,4.855797665454545,4.855797665454545,0.0,0.0,0.8740435797818181,2.670688716,0.0,1.0,0.12595642021818187,0.0,0.0,0.0,3.0,0.0,-0.0,5.670688716,0.0,0.0
2022-01-02 01:00:00,0.0,0.0,4.721725265454551,4.721725265454551,0.0,0.0,0.8499105477818193,2.5969488960000033,0.0,1.0,0.15008945221817893,0.0,0.0,0.0,3.0,0.0,-0.0,5.596948896,0.0,0.0
2022-01-02 02:00:00,0.0,0.0,4.706978225454544,4.706978225454544,0.0,0.0,0.8472560805818179,2.5888380239999993,0.0,1.0,0.15274391941817644,0.0,0.0,0.0,3.0,0.0,-0.0,5.588838023999999,0.0,0.0
2022-01-02 03:00:00,0.0,0.0,4.710803585454545,4.710803585454545,0.0,0.0,0.847944645381818,2.5909419719999995,0.0,1.0,0.15205535461818198,0.0,0.0,0.0,3.0,0.0,-0.0,5.5909419719999995,0.0,0.0
2022-01-02 04:00:00,0.0,0.0,5.103241827522922,5.103241827522922,0.0,0.0,0.918583528954126,2.806783005137607,0.0,0.9185835289541304,0.0,0.0,0.0,0.0,2.7557505868623915,0.0,-0.0,5.5625335919999985,0.0,0.0
2022-01-02 05:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7932673944242422,0.5158235146666669,0.0,0.0,0.0,0.0,1.5474705440000007,0.0,-0.0,5.547470543999999,0.0,0.0
2022-01-02 06:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.682093562424242,0.6269973466666671,0.0,0.0,0.0,0.0,1.880992040000001,0.0,-0.0,5.88099204,0.0,0.0
2022-01-02 07:00:00,0.0,0.0,7.272727272727306,7.272727272727306,0.0,0.0,1.309090909090915,4.0,1.309090909090915,0.0,0.0,2.0881038679999815,0.0,2.1980040715789277,0.0,2.1980040715789277,-0.0,6.088103868,0.0,0.0
2022-01-02 08:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.594083486424242,0.7150074226666671,0.0,0.0,0.0,0.0,2.1450222680000013,0.0,-0.0,6.145022268,0.0,0.0
2022-01-02 09:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.6578964664242418,0.6511944426666673,0.0,0.0,0.0,0.0,1.953583328000002,0.0,-0.0,5.953583328000001,0.0,0.0
2022-01-02 10:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5724172264242421,0.736673682666667,0.0,0.0,0.0,0.0,2.210021048000001,0.0,-0.0,6.210021048,0.0,0.0
2022-01-02 11:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.6058567864242423,0.7032341226666667,0.0,0.0,0.0,0.0,2.109702368,0.0,-0.0,6.109702367999999,0.0,0.0
2022-01-02 12:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.6851393744242419,0.6239515346666672,0.0,0.0,0.0,0.0,1.8718546040000015,0.0,-0.0,5.871854604,0.0,0.0
2022-01-02 13:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.8083067264242416,0.5007841826666675,0.0,0.0,0.0,0.0,1.5023525480000024,0.0,-0.0,5.502352548000001,0.0,0.0
2022-01-02 14:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7994640464242417,0.5096268626666673,0.0,0.0,0.0,0.0,1.528880588000002,0.0,-0.0,5.528880588000001,0.0,0.0
2022-01-02 15:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.735163194424242,0.573927714666667,0.0,0.0,0.0,0.0,1.721783144000001,0.0,-0.0,5.721783144,0.0,0.0
2022-01-02 16:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7186229784242423,0.5904679306666668,0.0,0.0,0.0,0.0,1.7714037920000005,0.0,-0.0,5.771403791999999,0.0,0.0
2022-01-02 17:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5702251904242418,0.7388657186666673,0.0,0.0,0.0,0.0,2.216597156000002,0.0,-0.0,6.216597156000001,0.0,0.0
2022-01-02 18:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5143943384242421,0.794696570666667,0.0,0.0,0.0,0.0,2.384089712000001,0.0,-0.0,6.384089712,0.0,0.0
2022-01-02 19:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5309650464242418,0.7781258626666673,0.0,0.0,0.0,0.0,2.334377588000002,0.0,-0.0,6.334377588000001,0.0,0.0
2022-01-02 20:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7081642224242423,0.6009266866666668,0.0,0.0,0.0,0.0,1.8027800600000004,0.0,-0.0,5.802780059999999,0.0,0.0
2022-01-02 21:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7378464904242422,0.5712444186666669,0.0,0.0,0.0,0.0,1.7137332560000007,0.0,-0.0,5.713733255999999,0.0,0.0
2022-01-02 22:00:00,0.0,0.0,4.734550385454551,4.734550385454551,0.0,0.0,0.8522190693818192,2.6040027120000033,0.0,1.0,0.14778093061802045,0.0,0.0,0.0,3.0,0.0,-0.0,5.604002712,0.0,0.0
2022-01-02 23:00:00,0.0,0.0,4.562372225454545,4.562372225454545,0.0,0.0,0.8212270005818181,2.5093047239999997,0.0,1.0,0.17877299941818192,0.0,0.0,0.0,3.0,0.0,-0.0,5.509304724,0.0,0.0
2022-01-03 00:00:00,0.0,0.0,4.497766145454545,4.497766145454545,0.0,0.0,0.809597906181818,2.4737713799999996,0.0,1.0,0.19040209381818196,0.0,0.0,0.0,3.0,0.0,-0.0,5.47377138,0.0,0.0
2022-01-03 01:00:00,0.0,0.0,4.472744225454544,4.472744225454544,0.0,0.0,0.805093960581818,2.4600093239999996,0.0,1.0,0.19490603941818196,0.0,0.0,0.0,3.0,0.0,-0.0,5.460009324,0.0,0.0
2022-01-03 02:00:00,0.0,0.0,4.17445854545455,4.17445854545455,0.0,0.0,0.7514025381818191,2.295952200000003,0.0,1.0,0.2485974618181791,0.0,0.0,0.0,3.0,0.0,-0.0,5.295952199999999,0.0,0.0
2022-01-03 03:00:00,0.0,0.0,4.211510945454546,4.211510945454546,0.0,0.0,0.7580719701818184,2.3163310200000007,0.0,1.0,0.24192802981818162,0.0,0.0,0.0,3.0,0.0,-0.0,5.316331020000001,0.0,0.0
2022-01-03 04:00:00,0.0,0.0,4.046909585454545,4.046909585454545,0.0,0.0,0.7284437253818181,2.225800272,0.0,1.0,0.2715562746181809,0.0,0.0,0.0,3.0,0.0,-0.0,5.225800272,0.0,0.0
2022-01-03 05:00:00,0.0,0.0,4.849719963302752,4.849719963302752,0.0,0.0,0.8729495933944953,2.6673459798165133,0.0,0.8729495933944955,0.0,0.0,0.0,0.0,2.6188487801834865,0.0,-0.0,5.286194759999999,0.0,0.0
2022-01-03 06:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.754776326424242,0.5543145826666671,0.0,0.0,0.0,0.0,1.6629437480000013,0.0,-0.0,5.662943748,0.0,0.0
2022-01-03 07:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7132767144242417,0.5958141946666674,0.0,0.0,0.0,0.0,1.787442584000002,0.0,-0.0,5.787442584000001,0.0,0.0
2022-01-03 08:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.6893845384242422,0.6197063706666669,0.0,0.0,0.0,0.0,1.8591191120000006,0.0,-0.0,5.859119111999999,0.0,0.0
2022-01-03 09:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7516525904242416,0.5574383186666675,0.0,0.0,0.0,0.0,1.6723149560000024,0.0,-0.0,5.672314956000001,0.0,0.0
2022-01-03 10:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.6041695624242417,0.7049213466666674,0.0,0.0,0.0,0.0,2.114764040000002,0.0,-0.0,6.114764040000001,0.0,0.0
2022-01-03 11:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5504053904242422,0.7586855186666669,0.0,0.0,0.0,0.0,2.276056556000001,0.0,-0.0,6.2760565559999995,0.0,0.0
2022-01-03 12:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5195034424242421,0.789587466666667,0.0,0.0,0.0,0.0,2.368762400000001,0.0,-0.0,6.3687624,0.0,0.0
2022-01-03 13:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.6048607144242419,0.7042301946666671,0.0,0.0,0.0,0.0,2.1126905840000014,0.0,-0.0,6.112690584,0.0,0.0
2022-01-03 14:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5726069544242423,0.7364839546666668,0.0,0.0,0.0,0.0,2.2094518640000005,0.0,-0.0,6.209451863999999,0.0,0.0
2022-01-03 15:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.5258457784242424,0.7832451306666667,0.0,0.0,0.0,0.0,2.349735392,0.0,-0.0,6.349735391999999,0.0,0.0
2022-01-03 16:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.49599072242424214,0.813100186666667,0.0,0.0,0.0,0.0,2.439300560000001,0.0,-0.0,6.4393005599999995,0.0,0.0
2022-01-03 17:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.3180631264242425,0.9910277826666666,0.0,0.0,0.0,0.0,2.973083348,0.0,-0.0,6.9730833479999985,0.0,0.0
2022-01-03 18:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.3090909090909091,1.0,0.0,0.021514808000003605,0.0,0.022647166315793266,3.0,0.022647166315793266,-0.0,7.021514807999999,0.0,0.0
2022-01-03 19:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.36923886642424153,0.9398520426666676,0.0,0.0,0.0,0.0,2.8195561280000025,0.0,-0.0,6.819556128000001,0.0,0.0
2022-01-03 20:00:00,0.0,0.0,5.685826865454544,5.685826865454544,0.0,0.0,1.023448835781818,3.1272047759999992,0.02344883578181789,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.0,6.127204775999999,0.0,0.0
2022-01-03 21:00:00,0.0,0.0,5.493651324770643,5.493651324770643,0.0,0.0,0.9888572384587159,3.021508228623854,0.0,0.9888572384587161,0.0,0.0,0.0,0.0,2.966571715376148,0.0,-0.0,5.988079944000001,0.0,0.0
2022-01-03 22:00:00,0.0,0.0,5.433767647706421,5.433767647706421,0.0,0.0,0.9780781765871559,2.988572206238532,0.0,0.978078176587156,0.0,0.0,0.0,0.0,2.934234529761468,0.0,-0.0,5.922806735999999,0.0,0.0
2022-01-03 23:00:00,0.0,0.0,5.030821745454546,5.030821745454546,0.0,0.0,0.9055479141818182,2.76695196,0.0,1.0,0.09445208581818176,0.0,0.0,0.0,3.0,0.0,-0.0,5.76695196,0.0,0.0
2022-01-04 00:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.7676270104242416,0.5414638986666674,0.0,0.0,0.0,0.0,1.6243916960000022,0.0,-0.0,5.624391696000001,0.0,0.0
2022-01-04 01:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.788923978424242,0.5201669306666671,0.0,0.0,0.0,0.0,1.5605007920000014,0.0,-0.0,5.560500792,0.0,0.0
2022-01-04 02:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.8035906304242421,0.505500278666667,0.0,0.0,0.0,0.0,1.516500836000001,0.0,-0.0,5.516500836,0.0,0.0
2022-01-04 03:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.8423967824242424,0.46669412666666665,0.0,0.0,0.0,0.0,1.40008238,0.0,-0.0,5.400082379999999,0.0,0.0
2022-01-04 04:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.8712456024242419,0.4378453066666672,0.0,0.0,0.0,0.0,1.3135359200000016,0.0,-0.0,5.3135359200000005,0.0,0.0
2022-01-04 05:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.8158822944242423,0.4932086146666667,0.0,0.0,0.0,0.0,1.479625844,0.0,-0.0,5.479625844,0.0,0.0
2022-01-04 06:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,0.0,0.0,1.309090909090909,4.0,0.6192326104242425,0.6898582986666666,0.0,0.0,0.0,0.0,2.0695748959999998,0.0,-0.0,6.069574896,0.0,0.0
2022-01-04 07:00:00,0.0,0.0,3.6363636363636282,3.6363636363636282,3.3798310031111143,4.345497004000004,0.6545454545454531,2.0,4.034376457656568,0.0,0.0,0.0,9.656660008888897,0.0,0.0,9.656660008888897,-0.0,6.345497004,0.0,0.0
2022-01-04 08:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.8723952115555544,2.407365271999999,1.309090909090909,4.0,3.1814861206464635,0.0,0.0,0.0,5.3497006044444415,0.0,0.0,5.3497006044444415,-0.0,6.407365271999999,0.0,0.0
2022-01-04 09:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.7737208408888883,2.2804982239999996,1.309090909090909,4.0,3.0828117499797973,0.0,0.0,0.0,5.06777383111111,0.0,0.0,5.06777383111111,-0.0,6.280498224,0.0,0.0
2022-01-04 10:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,2.023663764888889,2.6018534120000005,1.309090909090909,4.0,3.332754673979798,0.0,0.0,0.0,5.781896471111112,0.0,0.0,5.781896471111112,-0.0,6.6018534120000005,0.0,0.0
2022-01-04 11:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,2.0713013035555554,2.663101676,1.309090909090909,4.0,3.3803922126464645,0.0,0.0,0.0,5.918003724444444,0.0,0.0,5.918003724444444,-0.0,6.663101676,0.0,0.0
2022-01-04 12:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,2.079846968888889,2.6740889599999997,1.309090909090909,4.0,3.388937877979798,0.0,0.0,0.0,5.94241991111111,0.0,0.0,5.94241991111111,-0.0,6.674088959999999,0.0,0.0
2022-01-04 13:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.7971680595555548,2.3106446479999994,1.309090909090909,4.0,3.106258968646464,0.0,0.0,0.0,5.134765884444442,0.0,0.0,5.134765884444442,-0.0,6.310644647999999,0.0,0.0
2022-01-04 14:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.7568429542222224,2.2587980840000004,1.309090909090909,4.0,3.0659338633131314,0.0,0.0,0.0,5.019551297777777,0.0,0.0,5.019551297777777,-0.0,6.258798084,0.0,0.0
2022-01-04 15:00:00,0.0,0.0,3.6363636363636234,3.6363636363636234,3.2676780391111158,4.201300336000005,0.6545454545454522,2.0,3.922223493656568,0.0,0.0,0.0,9.336222968888901,0.0,0.0,9.336222968888901,-0.0,6.201300335999999,0.0,0.0
2022-01-04 16:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.6656944608888886,2.141607164,1.309090909090909,4.0,2.9747853699797977,0.0,0.0,0.0,4.7591270311111105,0.0,0.0,4.7591270311111105,-0.0,6.141607164,0.0,0.0
2022-01-04 17:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.9787219448888889,2.544071072,1.309090909090909,4.0,3.2878128539797977,0.0,0.0,0.0,5.653491271111111,0.0,0.0,5.653491271111111,-0.0,6.5440710719999995,0.0,0.0
2022-01-04 18:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,2.0842581448888873,2.679760471999998,1.309090909090909,4.0,3.3933490539797964,0.0,0.0,0.0,5.955023271111106,0.0,0.0,5.955023271111106,-0.0,6.679760471999998,0.0,0.0
2022-01-04 19:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,2.0681391702222225,2.6590360760000005,1.309090909090909,4.0,3.3772300793131316,0.0,0.0,0.0,5.908969057777778,0.0,0.0,5.908969057777778,-0.0,6.6590360760000005,0.0,0.0
2022-01-04 20:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.109241398424242,0.2498495106666674,0.0,0.0,3.0,0.0,0.7495485320000023,3.0,-0.0,6.099548532,0.0,0.0
2022-01-04 21:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.179691470424242,0.17939943866666697,0.0,0.0,3.0,0.0,0.5381983160000009,3.0,-0.0,5.888198315999999,0.0,0.0
2022-01-04 22:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.2321139944242416,0.12697691466666747,0.0,0.0,3.0,0.0,0.3809307440000024,3.0,-0.0,5.730930744,0.0,0.0
2022-01-04 23:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.3089335064242418,0.05015740266666729,0.0,0.0,3.0,0.0,0.15047220800000186,3.0,-0.0,5.500472208,0.0,0.0
2022-01-05 00:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.323081794424242,0.03600911466666739,0.0,0.0,3.0,0.0,0.10802734400000216,3.0,-0.0,5.4580273440000004,0.0,0.0
2022-01-05 01:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.326242798424242,0.032848110666667235,0.0,0.0,3.0,0.0,0.0985443320000017,3.0,-0.0,5.448544332,0.0,0.0
2022-01-05 02:00:00,0.0,0.0,7.26242334545455,7.26242334545455,1.05,1.35,1.3072362021818191,3.994332840000003,2.357236202181819,0.0,0.0,0.0,3.0,0.0,0.0,3.0,-0.0,5.34433284,0.0,0.0
2022-01-05 03:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.347217906424242,0.011873002666667208,0.0,0.0,3.0,0.0,0.035619008000001624,3.0,-0.0,5.385619008,0.0,0.0
2022-01-05 04:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.05,1.35,1.309090909090909,4.0,2.347953102424242,0.01113780666666727,0.0,0.0,3.0,0.0,0.03341342000000181,3.0,-0.0,5.38341342,0.0,0.0
2022-01-05 05:00:00,0.0,0.0,7.2727272727272725,7.2727272727272725,1.192734178222222,1.533515372,1.309090909090909,4.0,2.501825087313131,0.0,0.0,0.0,3.4078119377777774,0.0,0.0,3.4078119377777774,-0.0,5.533515372,0.0,0.0
2022-01-05 06:00:00,0.0,0.0,3.6363636363636314,3.6363636363636314,3.03949849777778,3.9079266400000026,0.6545454545454537,2.0,3.6940439523232333,0.0,0.0,0.0,8.684281422222227,0.0,0.0,8.684281422222227,-0.0,5.90792664,0.0,0.0
2022-01-05 07:00:00,0.0,0.0,3.6363636363636282,3.6363636363636282,3.240507408444447,4.166366668000003,0.6545454545454531,2.0,3.8950528629899,0.0,0.0,0.0,9.258592595555562,0.0,0.0,9.258592595555562,-0.0,6.166366667999999,0.0,0.0
2022-01-05 08:00:00,0.0,0.0,3.6363636363636282,3.6363636363636282,3.2914889031111136,4.231914304000003,0.6545454545454531,2.0,3.9460343576565666,0.0,0.0,0.0,9.404254008888895,0.0,0.0,9.404254008888895,-0.0,6.231914303999999,0.0,0.0
2022-01-05 09:00:00,0.0,0.0,3.6363636363636282,3.6363636363636282,3.2851251097777814,4.223732284000004,0.6545454545454531,2.0,3.9396705643232344,0.0,0.0,0.0,9.386071742222232,0.0,0.0,9.386071742222232,-0.0,6.2237322840000004,0.0,0.0
